open_price,high_price,low_price,noof_shares,close_price,predicted_close_price
5022.0,5038.5,4989.2,3645,5002.55,
19500.0,19500.0,19227.3,1134,19320.15,
4289.5,4290.0,4225.0,1691,4242.75,
4781.0,4901.9,4779.6,8986,4882.9,
9120.05,9234.95,8900.0,2134,9088.4,
17720.0,17720.0,17508.95,884,17535.55,
7350.0,7407.0,7201.05,2852,7253.35,
9028.0,9119.95,8971.65,2605,8987.1,
11705.1,11947.95,11675.0,8985,11800.6,
14261.85,14280.55,14101.3,1271,14237.4,
17967.0,18155.9,17796.25,2547,17909.9,
17162.1,17277.0,16996.45,3169,17096.95,
7860.0,7874.9,7832.05,1191,7840.35,
4470.0,4491.0,4421.0,3164,4448.05,
4490.0,4695.0,4442.0,5896,4573.8,
7903.65,7920.0,7840.05,1222,7867.5,
5099.0,5269.0,5099.0,33595,5246.3,
6530.0,6545.0,6408.45,1908,6443.5,
17170.0,17281.4,16791.4,5347,16863.45,
4165.0,4165.0,4090.45,1756,4142.55,
16385.1,16547.6,16166.0,2355,16285.5,
12566.0,12592.0,12234.95,2338,12390.9,
4770.0,4780.0,4718.0,1232,4730.35,
4779.95,4779.95,4701.0,1014,4709.3,
5270.0,5349.4,5160.0,13361,5274.35,
9810.0,9836.4,9505.5,2365,9542.05,
11394.9,11444.7,11290.0,1064,11394.15,
17525.0,17590.45,17370.05,2091,17526.8,
5380.0,5380.0,5200.0,12357,5218.65,
6450.0,6720.0,6450.0,43360,6706.35,
4350.0,4421.0,4329.0,3684,4397.55,
4741.9,4750.0,4683.0,1976,4723.35,
5644.0,5720.0,5532.0,3998,5658.15,
5839.9,6135.0,5839.9,20640,6075.15,
7525.0,7566.55,7469.75,1628,7534.75,
17440.0,17543.85,17156.0,4999,17195.55,
9987.85,9987.85,9825.0,1854,9838.7,
4227.0,4285.0,4222.0,1483,4249.7,
13710.0,13710.0,13325.0,2684,13430.75,
4374.15,4395.0,4349.9,105910,4350.35,
6530.4,6649.4,6530.4,4033,6574.9,
6650.0,6733.0,6642.35,653,6671.75,
6993.65,7099.0,6802.65,2670,6832.25,
4753.5,4851.0,4753.5,902,4777.35,
5070.0,5098.0,5038.0,1524,5070.2,
4690.0,4820.0,4666.0,8700,4747.8,
5885.0,5939.0,5859.95,1593,5902.85,
4540.0,4547.0,4501.0,2415,4536.75,
6354.5,6385.25,6302.0,4893,6325.8,
20149.95,20149.95,19915.35,832,19953.95,
6533.0,6533.0,6000.0,73051,6191.1,
9814.0,9956.0,9778.15,2119,9889.4,
4802.0,4974.95,4802.0,6371,4917.95,
9340.0,9445.9,9100.65,8440,9361.7,
4974.95,4974.95,4900.4,1049,4954.6,
6140.0,6287.0,6140.0,2629,6249.2,
5245.0,5260.0,5222.25,12381,5249.15,
19170.0,19170.0,18802.0,1832,19005.75,
4505.05,4518.0,4484.05,915,4490.1,
17450.05,17597.2,17040.2,1729,17162.15,
19400.0,19500.0,18850.0,1085,19005.7,
6462.2,6593.85,6428.65,2934,6518.2,
6535.15,6555.0,6460.0,1400,6490.3,
6198.0,6198.0,6090.0,4457,6148.85,
14114.1,14220.05,14081.95,928,14169.6,
14100.0,14214.75,14040.0,2260,14174.1,
6050.0,6050.0,5896.0,11317,5948.65,
5540.0,5570.0,5456.5,3373,5498.35,
5251.0,5289.9,5224.1,965,5254.2,
16279.55,16417.0,16144.7,2367,16231.45,
6657.8,6725.0,6585.05,29268,6618.7,
4717.0,4759.8,4717.0,294,4723.55,
6340.0,6340.0,6152.1,14340,6173.8,
5505.0,5548.0,5362.0,9807,5393.2,
4540.0,4599.0,4538.0,1347,4540.75,
16696.0,16975.0,16575.5,7104,16720.7,
4990.4,4999.0,4940.05,5747,4974.05,
6350.0,6362.9,6280.0,1899,6324.35,
5361.0,5585.0,5305.1,21513,5334.95,
9699.0,9817.25,9575.0,4435,9705.7,
4600.0,4839.0,4575.65,8792,4783.25,
14510.0,14921.6,14392.35,3148,14838.3,
4429.95,4443.8,4407.0,1816,4430.35,
7218.8,7218.8,7084.0,2048,7109.1,
16570.0,17218.0,16570.0,5227,17114.05,
6099.0,6099.0,5931.2,1880,5969.45,
6450.0,6492.85,6436.0,1423,6443.65,
5230.05,5251.0,5210.0,984,5241.8,
4767.55,4767.55,4700.0,1793,4706.5,
6300.0,6350.0,6290.0,3099,6311.6,
13532.0,14300.0,13400.0,8594,13669.85,
4481.0,4535.0,4481.0,3791,4522.75,
4685.55,4685.55,4565.05,4358,4580.55,
17310.0,17310.0,16902.0,4543,17132.85,
6378.25,6501.65,6355.0,3132,6448.15,
6969.0,6969.0,6876.0,696,6886.15,
20240.0,20287.35,20097.8,2696,20179.45,
5422.0,5481.95,5390.2,3033,5418.15,
4871.75,4894.95,4843.1,36570,4884.15,
6729.0,6750.0,6604.0,1226,6630.95,
4475.0,4475.0,4379.0,4196,4395.1,
12453.0,12521.4,12278.55,1818,12451.25,
7099.0,7111.8,6993.0,1974,7061.95,
17799.0,17898.45,17710.1,1428,17829.4,
7089.0,7100.0,7001.0,2078,7022.1,
14500.0,14579.2,14050.0,3808,14107.5,
5270.0,5278.25,5150.0,934,5163.55,
4944.35,4960.0,4902.0,1786,4926.8,
17684.95,17706.0,17531.3,1282,17634.55,
4608.0,4630.0,4590.8,937,4615.8,
17167.7,17442.0,17165.55,2025,17416.65,
10746.0,10746.0,10241.0,4276,10329.0,
16002.0,16340.0,16002.0,5013,16313.2,
19445.0,19445.0,18850.0,2928,19009.95,
17505.0,17610.65,17468.55,654,17508.1,
10440.0,10440.0,10245.95,2244,10304.3,
4966.5,4979.95,4845.0,2216,4854.1,
6494.95,6497.75,6433.05,689,6456.65,
6890.0,6955.0,6810.1,4468,6847.85,
5900.0,5900.0,5750.0,12776,5782.85,
7037.0,7049.9,6566.65,9449,6857.1,
4920.0,4940.0,4762.0,6443,4782.9,
6670.0,6690.0,6617.0,41094,6624.5,
6385.0,6499.0,6236.4,10914,6337.45,
7340.75,7362.0,7301.05,650,7337.2,
10168.0,10256.0,10100.05,522,10235.95,
6225.0,6225.0,6050.0,4763,6078.05,
4591.6,4605.0,4550.0,1235,4556.55,
12693.9,13620.0,12541.45,11183,13502.35,
18100.1,18415.0,18017.15,6069,18313.7,
5638.0,5697.0,5638.0,2044,5661.4,
11857.1,11857.1,11686.1,46423,11809.55,
6027.0,6027.0,5976.0,1372,5991.9,
5843.0,5925.9,5843.0,18006,5909.05,
4491.05,4591.85,4491.05,2204,4581.8,
5172.95,5180.0,5090.05,1616,5107.45,
6024.8,6024.9,5980.0,675,6004.3,
7336.0,7336.0,7278.0,883,7290.7,
4619.7,4657.0,4589.4,2561,4611.3,
6031.2,6070.0,6001.15,1627,6047.6,
4833.15,4850.0,4801.35,6320,4824.35,
12007.0,12250.0,12007.0,1158,12058.7,
11705.7,11740.0,11547.45,1609,11582.75,
6331.0,6365.0,6290.0,2325,6321.9,
18611.95,18621.05,18073.0,3028,18139.75,
12830.0,12830.0,12663.75,1393,12757.2,
6488.1,6549.35,6488.1,385,6531.95,
5755.15,5793.0,5580.0,3017,5605.2,
11641.0,11760.0,11530.55,3891,11713.75,
6180.0,6217.95,6133.25,2216,6209.8,
7031.0,7044.8,7000.0,890,7025.7,
9660.0,9865.0,9547.9,3989,9695.15,
5939.95,5940.45,5839.0,5656,5874.5,
6743.1,6869.0,6743.1,2768,6824.5,
6856.85,6869.75,6782.2,590,6827.7,
4630.0,4648.95,4629.0,538,4635.05,
5360.0,5780.0,5360.0,13464,5724.05,
5219.0,5225.0,5180.0,2572,5208.2,
5072.9,5115.05,5020.0,2807,5059.15,
6011.0,6345.0,5991.0,22343,6301.05,
6786.1,6812.0,6683.0,3310,6748.55,
4540.0,4599.0,4450.0,4961,4474.1,
4376.3,4485.0,4376.25,4667,4464.55,
6151.0,6173.6,6036.75,1851,6060.1,
7801.0,7822.4,7690.3,1925,7770.7,
11499.0,11632.55,11447.7,2546,11568.25,
6260.0,6303.0,6160.0,12017,6181.8,
6279.65,6279.65,6100.0,878,6132.9,
6800.0,6900.0,6765.0,951,6805.55,
6850.0,6864.9,6727.1,4179,6791.3,
7860.0,7980.0,7849.95,2623,7952.35,
16520.0,16753.45,16246.5,5972,16350.75,
6040.5,6091.0,6000.0,17425,6030.1,
4619.55,4619.55,4554.55,1215,4568.3,
7300.0,7325.0,7275.0,807,7286.45,
5033.35,5040.0,4906.0,2776,4978.0,
19440.0,19640.0,19230.15,4892,19503.95,
7689.0,7793.35,7656.1,1867,7705.6,
14868.0,14950.0,14738.4,874,14867.6,
9490.0,9580.0,9427.75,2786,9517.3,
5850.0,5886.75,5812.0,2592,5847.1,
6400.0,6430.3,6350.0,3760,6402.25,
7099.0,7121.3,6988.0,19843,7013.85,
17798.95,17798.95,17415.0,2315,17451.2,
16100.0,16100.0,15156.4,10864,15418.9,
9724.05,9724.05,9550.95,1848,9666.4,
16335.0,16344.55,16000.0,3341,16066.35,
4643.95,4643.95,4530.0,2911,4547.35,
7575.0,7654.4,7476.05,3308,7540.45,
5960.35,6023.0,5861.0,2608,5889.3,
9950.0,9999.0,9745.5,52375,9810.4,
5878.2,5912.0,5810.1,7726,5820.65,
5640.0,5820.0,5640.0,6245,5748.55,
5096.95,5140.0,5066.5,902,5086.6,
11322.0,11322.0,11164.25,1762,11231.95,
7210.0,7212.0,6912.35,5103,6996.75,
17320.3,17999.0,17129.5,4689,17884.85,
10743.1,10850.0,10700.9,2507,10824.0,
5960.0,6010.05,5909.85,1912,5930.0,
17650.0,17746.15,17575.55,1441,17676.75,
5067.85,5090.0,5016.05,18362,5047.75,
5650.0,5750.75,5630.0,5318,5733.3,
4780.0,4780.0,4645.0,2168,4719.05,
6750.0,7000.0,6750.0,8700,6959.85,
16145.0,16145.0,15861.75,1953,15900.6,
4850.0,4910.0,4850.0,1331,4899.45,
16478.1,16540.0,16315.0,3416,16355.85,
6105.0,6307.4,5971.0,42781,6170.05,
15495.0,15514.8,15104.25,4122,15203.25,
5190.25,5211.65,5132.0,2019,5200.0,
6674.05,6730.0,6673.5,13082,6729.55,
5741.95,5741.95,5698.65,3166,5708.15,
4940.05,5010.0,4930.85,2600,4972.0,
6639.1,6652.8,6585.0,27670,6594.65,
6564.0,6890.0,6500.0,9386,6859.05,
19757.35,19757.35,19272.55,1241,19409.55,
4987.0,5109.95,4937.0,4921,5043.2,
6812.0,6834.55,6794.15,11706,6810.0,
17611.0,17999.0,17574.35,3638,17906.1,
16380.0,16380.0,15998.05,3016,16045.0,
4560.0,4566.2,4450.0,2325,4471.45,
10700.0,10759.95,10498.65,2089,10534.95,
4634.9,4634.9,4570.0,3223,4586.45,
11666.0,11777.0,11539.7,1672,11714.45,
7920.55,7960.0,7850.0,1458,7912.15,
9625.1,9625.1,9323.0,7146,9344.05,
17510.0,17661.0,17491.9,1038,17561.5,
4675.05,4684.7,4638.15,1458,4673.05,
7675.0,7778.4,7671.0,3621,7703.45,
6373.8,6414.3,6325.0,3479,6366.65,
16674.0,16850.0,16537.45,4029,16706.95,
11200.0,11200.0,10666.9,14436,10878.3,
4840.4,4840.4,4800.05,5712,4827.1,
8627.5,8739.7,8617.8,2354,8692.3,
4862.65,4890.0,4820.0,2616,4829.35,
17570.0,17719.95,17501.9,3017,17578.7,
19999.0,20112.85,19816.15,1740,20046.8,
5870.0,5870.0,5825.0,3121,5836.4,
4577.5,4577.5,4528.3,763,4539.7,
11700.0,11782.15,11534.9,1301,11596.0,
5373.0,5503.0,5372.8,2815,5476.4,
7093.15,7136.55,7012.5,1517,7100.2,
7744.0,7779.05,7677.0,6938,7687.55,
6150.0,6150.0,6050.0,3587,6060.35,
4799.0,4799.0,4699.95,2174,4728.2,
4754.4,4760.0,4726.9,1805,4751.45,
17680.0,17758.15,17329.15,2298,17603.05,
10650.0,10650.0,10331.05,9687,10435.7,
5606.0,5656.0,5530.0,2939,5554.45,
6500.0,6500.0,6401.1,2512,6426.95,
4934.0,4934.0,4861.0,584,4880.55,
6787.2,6900.0,6745.0,6855,6835.45,
5390.0,5390.0,5175.0,4367,5230.7,
16352.0,16570.0,16267.05,3965,16500.7,
5049.0,5194.5,5049.0,5914,5178.85,
4374.95,4440.0,4310.2,7698,4374.35,
14252.05,14291.4,14108.0,803,14170.65,
4553.95,4569.95,4494.0,1368,4508.95,
5906.85,5935.0,5880.0,1848,5903.05,
4872.5,4920.0,4872.5,1445,4903.25,
5078.6,5126.75,5051.0,2985,5071.55,
12658.0,12716.9,12510.0,6041,12696.35,
5100.0,5110.2,5029.0,4182,5063.45,
6300.0,6342.0,6269.0,2196,6329.45,
5370.9,5410.0,5300.0,1738,5317.85,
14869.0,15399.0,14860.0,5450,15347.25,
17550.0,17650.0,17447.7,1291,17618.8,
6349.0,6364.65,6305.0,605,6332.1,
9506.6,9597.15,9498.9,2114,9573.45,
5391.0,5422.0,5355.55,2589,5378.15,
7700.0,7725.7,7650.05,839,7695.0,
16716.0,17020.0,16688.25,11888,16983.35,
10779.0,10988.9,10779.0,1183,10940.95,
4990.0,5040.0,4923.0,2479,4941.6,
18495.0,18495.0,17804.9,1481,17859.55,
16155.1,16291.55,16045.9,6189,16183.75,
6980.0,6980.0,6770.0,10397,6809.1,
4550.05,4664.95,4550.05,1327,4616.1,
9888.0,10050.0,9880.65,1821,9901.35,
6569.0,6571.0,6475.0,4168,6505.9,
4579.5,4620.0,4555.0,1473,4587.0,
5225.0,5322.05,5180.95,2909,5283.1,
4489.95,4640.0,4445.0,13298,4590.95,
10299.9,10500.0,10271.0,6428,10435.85,
6050.0,6380.7,6032.0,38811,6345.65,
18999.0,19197.85,18999.0,34097,19072.85,
4670.0,4701.0,4589.0,6119,4682.75,
5892.0,5949.0,5771.0,7246,5910.8,
18394.0,18600.0,18190.0,3971,18347.25,
6350.0,6366.0,6315.0,999,6328.7,
16700.0,16992.6,16530.0,3976,16559.15,
5168.0,5180.0,5141.0,1427,5152.7,
6100.0,6100.0,5900.05,6403,6027.1,
7766.0,7818.7,7646.95,2548,7659.6,
7150.0,7172.0,7050.0,783,7072.15,
5970.0,6009.0,5870.0,4246,5921.45,
9740.0,9761.65,9628.6,10086,9712.55,
4960.0,4960.0,4799.0,3336,,4837.201487173478
13563.0,14128.25,13550.0,7359,,13996.63894818311
5261.5,5261.5,5090.0,3594,,5131.031216958071
16149.3,16248.0,15925.0,3117,,16058.850555743284
7777.0,7876.1,7777.0,2456,,7850.70203841645
11036.0,11170.0,10953.05,3593,,11076.768991963518
13710.0,13778.6,13338.15,2132,,13487.52065983896
5550.0,5734.7,5550.0,4644,,5691.402163002086
5995.0,6080.0,5915.0,1887,,5998.850847174601
5707.4,5771.55,5570.0,1920,,5652.691431673791
12756.8,12829.0,12525.0,2025,,12639.687281688397
7044.35,7060.0,7000.1,1030,,7019.511474695832
6697.95,6812.0,6685.0,1813,,6773.940209362927
4975.0,5019.0,4851.3,4748,,4914.380410115405
18380.0,18509.9,18304.15,4973,,18423.114453057206
6815.0,6835.6,6680.0,1746,,6727.620118240309
4645.0,4676.0,4605.0,925,,4635.305347252253
7345.0,7390.0,7111.5,2223,,7204.837253049526
6665.6,6875.0,6582.2,4123,,6765.528264670511
18420.15,18581.7,18224.1,2710,,18400.25992071034
7290.7,7320.55,7240.9,805,,7273.04877017311
17550.05,17805.35,17424.45,2661,,17655.938394068202
6700.55,6760.8,6700.55,808,,6743.410221635974
9837.8,9837.8,9745.05,883,,9765.189125121093
7602.25,7608.0,7561.9,1795,,7572.4697962707105
7848.7,7900.0,7771.15,1649,,7827.7515727306145
7758.1,7810.05,7736.75,9939,,7778.957106432769
4714.95,4714.95,4656.0,2736,,4666.865776732025
6152.4,6160.0,5985.0,2476,,6030.977620941868
5160.0,5177.3,5070.05,1305,,5102.909231606924
12764.0,12946.15,12568.5,3749,,12760.556121150463
4430.0,4456.95,4430.0,30731,,4446.875383469259
17401.3,17620.7,17341.6,2886,,17527.02196403849
4424.95,4424.95,4352.0,2494,,4366.594261176303
7110.0,7204.95,7067.05,1853,,7148.9181362695135
4956.0,4970.0,4902.75,4300,,4923.213030238447
4450.0,4450.0,4391.0,1822,,4401.850708542208
6782.75,6839.0,6746.0,1526,,6795.545201280244
6595.0,6595.0,6375.65,2608,,6429.538877075847
19601.05,19800.0,19601.05,1563,,19754.39029218229
17257.0,17400.0,16975.0,4877,,17159.454244358094
16599.95,16710.0,16325.0,11082,,16481.548067914824
5021.8,5029.9,4940.0,1686,,4963.392941230885
16360.0,16626.9,16026.85,2789,,16323.015568982624
17495.0,17626.0,17410.65,2727,,17532.67873849741
4659.9,4930.0,4605.05,6641,,4828.738459768856
6164.3,6199.0,6120.0,957,,6154.462702646003
6341.0,6350.25,6278.0,2241,,6297.347207759449
4825.0,4904.0,4816.5,1102,,4876.391572598625
6329.0,6525.0,6329.0,2644,,6479.355259918265
8359.9,8400.35,8350.0,2007,,8379.936075833806
11000.0,11106.75,10830.45,2201,,10955.746595834635
4853.05,4911.45,4853.05,11523,,4894.529952552395
5001.0,5075.0,4917.05,2632,,4993.210906442524
4796.85,4800.0,4691.0,6801,,4716.983960581557
19843.95,19910.4,19547.55,564,,19675.30671825898
10266.25,10341.45,10195.25,1076,,10269.13392414157
16585.0,16602.0,16457.8,792,,16500.957429942027
17269.0,17400.0,17220.95,2715,,17333.25156332278
6335.0,6381.15,6310.0,4215,,6348.425430084219
4956.0,5007.0,4951.6,2822,,4988.259604688107
6261.6,6380.0,6221.35,18337,,6321.292832258669
4400.15,4481.0,4400.15,1224,,4459.212010384227
4400.0,4418.75,4341.0,2239,,4366.70086108043
11713.1,11747.05,11160.05,6445,,11330.45448954363
6142.0,6171.0,6012.1,11298,,6065.130318234511
14600.0,14700.0,14573.95,10055,,14655.805659437563
18180.0,18280.1,18000.0,1366,,18123.17533826
6162.0,6186.05,5852.0,2191,,5949.16464478214
14680.0,14810.8,14595.0,2279,,14716.895426112833
5555.0,5610.0,5526.9,5735,,5573.148290847817
16750.0,17250.0,16714.0,3356,,17115.22553647303
16620.0,16620.0,16455.0,2508,,16494.844526931178
5892.95,5991.95,5892.95,1618,,5966.464275361274
9640.0,9800.0,9509.15,3062,,9666.196477346226
7069.9,7155.0,7000.0,2203,,7081.286049108548
5824.0,5898.9,5788.05,1560,,5852.100034086853
8355.0,8407.5,8320.5,1402,,8366.550826447117
15500.0,17177.75,15480.35,8813,,16809.738832159128
7020.0,7047.55,6841.65,2732,,6906.402108763311
15000.0,15450.0,13500.0,8487,,14253.470193981282
5053.0,5104.6,5049.0,2098,,5086.020500331725
4500.0,4500.0,4440.0,841,,4451.104629327306
6034.0,6034.0,5945.0,3018,,5963.97957136943
4639.9,4639.9,4510.0,2236,,4539.843338165768
4534.35,4534.35,4490.0,1868,,4496.934670058593
17663.75,18315.65,17570.55,2150,,18107.38143170078
6174.9,6274.0,6110.0,1112,,6200.969592275436
7524.4,7555.9,7470.0,2129,,7504.72004439956
7025.0,7025.0,6940.0,1698,,6957.936945660089
6600.7,6689.95,6560.0,2617,,6636.739862117104
10500.0,10657.55,10431.0,19960,,10569.875595155858
17477.0,17500.0,17230.0,4608,,17310.080296785665
12580.75,12668.7,12515.0,1895,,12597.703801850495
15022.0,15022.0,14626.0,2253,,14727.586615896591
17703.05,17900.0,17675.05,1649,,17834.20689270879
16139.6,16375.0,16053.85,10044,,16258.96764834835
6305.0,6464.85,6305.0,2091,,6426.722268167521
4944.0,4974.95,4900.5,1060,,4931.719791744008
4818.75,4823.75,4700.0,873,,4730.804361468272
5299.9,5414.65,5206.0,5265,,5317.14740830284
5715.0,5715.0,5602.6,2520,,5627.818249229505
10215.0,10574.0,10210.0,8464,,10491.044364335226
6450.0,6500.0,6300.2,3113,,6375.0637435350445
6860.0,6942.95,6821.0,24629,,6892.674130696905
7700.0,7700.0,7584.95,3321,,7610.99056385537
5790.0,5921.0,5749.95,10576,,5859.663463365175
6710.0,6995.5,6710.0,9926,,6931.358740750807
6515.1,6526.0,6436.0,2506,,6460.975903763864
14230.0,14271.2,14129.05,1252,,14184.231833859729
17698.0,17710.0,17518.2,15162,,17571.770682562812
5445.0,5445.0,5327.2,1546,,5353.833849626
5220.0,5555.5,5160.0,53236,,5437.648407459925
5185.0,5248.0,5185.0,2328,,5229.986576171017
4509.95,4590.0,4502.0,1764,,4562.570850709519
6599.0,6618.45,6450.0,12711,,6500.627315631189
5123.8,5137.6,5051.0,3096,,5076.5256931130825
18150.0,18228.0,18021.9,1477,,18113.686541139054
7200.95,7208.25,7112.6,1321,,7137.216119898841
4500.0,4573.95,4485.55,2634,,4543.044642759217
4844.7,4869.75,4820.0,2394,,4841.533638997514
4054.9,4060.0,4017.0,1404,,4026.214605293194
7260.0,7400.0,7110.1,3970,,7256.305075746733
5167.35,5169.7,5135.0,1925,,5140.616330287581
17160.0,17179.0,16721.6,5888,,16849.746245458773
6651.85,6698.3,6617.05,1479,,6658.30654428774
7924.0,7945.0,7655.65,3844,,7739.368145493735
5525.0,5557.45,5500.0,2019,,5527.50105195904
4790.0,4880.0,4725.0,6253,,4808.806703517983
6025.0,6041.2,5932.95,1181,,5965.541771900784
15099.0,15120.0,14932.15,2339,,14989.037669957324
6270.0,6290.0,6180.0,1035,,6215.061734391242
17600.0,17683.5,17545.0,635,,17621.53465531506
11152.0,11343.95,11152.0,1461,,11299.371446015168
9151.0,9246.35,9123.1,1710,,9201.356981482777
9466.0,9650.0,9425.1,6692,,9577.125481283938
6902.95,6987.1,6900.0,12505,,6962.777001191112
16075.0,16287.2,16010.0,13733,,16191.252623750053
19480.0,19480.0,18925.45,1962,,19069.69146462508
6256.85,6479.0,6220.8,33042,,6402.008468482616
17401.0,18000.0,17401.0,2448,,17870.993536159716
6300.0,6310.5,6222.0,1668,,6246.340095176951
18138.5,18235.2,18072.8,923,,18162.681742332497
19661.65,19661.65,19350.0,755,,19429.218962334693
6208.8,6230.0,6125.0,1988,,6159.365147249215
6285.0,6286.9,6195.0,1176,,6215.733713229029
11822.0,11933.7,11785.0,6426,,11878.850428347376
4800.0,4940.0,4755.0,2686,,4872.983898321708
5250.0,5250.0,5116.0,2423,,5146.974460115717
6829.0,6958.4,6819.3,3208,,6919.5537673123945
6385.0,6465.0,6266.0,8352,,6356.456875860281
6405.0,6452.2,6312.55,1126,,6369.812017508959
6226.0,6310.0,6132.0,4439,,6218.860003592915
16153.65,16592.0,16153.65,4196,,16496.41127542663
16900.0,16900.0,16643.25,1621,,16707.65060450064
5288.0,5350.0,5277.1,2235,,5324.215801501619
6302.25,6345.0,6255.0,2507,,6296.658639660909
5430.2,5435.0,5400.0,1340,,5406.984262732798
4824.7,4824.7,4681.55,2380,,4714.951345545215
17700.0,18051.95,17599.95,4830,,17901.1683963319
12785.5,12895.45,12650.0,1157,,12768.789339652045
10809.1,10821.7,10648.85,1970,,10697.098527764581
4856.8,4870.35,4815.1,858,,4832.053430271907
4425.0,4425.0,4370.0,1490,,4379.7733642595185
5885.0,5893.85,5819.0,2359,,5838.812471644558
10600.0,10791.2,10405.4,6562,,10604.31857661451
10999.0,11162.9,10915.95,2174,,11063.34444779143
16800.05,16887.9,16700.0,1948,,16792.01792868985
4687.0,4712.0,4675.0,1488,,4693.071996559029
17601.0,17606.05,17425.0,1643,,17471.822106894055
11665.65,11717.6,11618.15,609,,11667.398072655724
17698.0,17714.7,17549.65,623,,17598.283802284182
10749.0,10754.0,10545.35,1617,,10599.188094865289
5700.0,5729.75,5663.25,14587,,5691.974985744259
7126.0,7126.0,6930.1,1098,,6977.714231566517
6726.7,6776.95,6621.0,2156,,6684.256485480205
7394.9,7425.0,7260.6,1878,,7315.585955066891
6209.65,6275.0,6122.9,1754,,6193.007699435553
10433.0,10530.0,10374.3,6351,,10462.248240241075
6020.0,6122.95,6020.0,8986,,6096.770147558991
18250.0,18488.0,18216.35,1161,,18409.54084237825
6905.05,6950.5,6859.9,3531,,6903.181624674463
6190.0,6195.0,6076.1,8293,,6105.798042137995
4703.0,4720.0,4680.25,1271,,4694.86223030135
4993.25,5002.9,4920.0,2355,,4942.341442336719
6237.2,6295.0,6105.0,2155,,6181.302422009586
5004.7,5004.7,4931.0,4918,,4945.864271024594
17125.0,17149.6,16721.8,8833,,16845.005972433937
6512.0,6569.2,6512.0,5218,,6552.508840380679
5012.8,5058.0,4970.0,3831,,5012.364550661485
10520.1,10615.0,10410.0,1864,,10509.972707868652
7620.0,7750.8,7620.0,2175,,7718.788729896467
7234.1,7356.85,7230.7,1092,,7323.987623063006
4899.0,4945.0,4893.3,1066,,4926.3167406228395
19070.0,19070.0,18800.05,1811,,18868.09578838368
6500.0,6551.0,6491.0,997,,6528.938189467219
4900.0,4974.0,4868.6,15875,,4930.910176133772
6650.05,6790.0,6638.5,1974,,6747.5727065721785
5560.0,5720.0,5471.3,6244,,5616.912696292582
16900.0,16900.0,16360.0,28701,,16500.66015755161
5902.0,5940.0,5880.0,5564,,5911.17009415271
10316.9,10316.9,10126.45,2479,,10172.788822343002
5045.0,5137.1,5045.0,3708,,5113.043007862962
7290.0,7343.0,7151.3,1956,,7225.59124803042
6477.35,6508.0,6410.45,2877,,6447.802381361428
10771.35,10970.0,10771.35,24034,,10924.380894618744
5202.0,5202.0,5100.0,4386,,5122.439815011552
4511.0,4585.0,4511.0,1055,,4564.64113314253
11625.0,11722.0,11452.2,1366,,11570.66425031999
6646.65,6655.0,6532.4,22860,,6565.10827605691
4556.55,4609.95,4545.25,908,,4585.604865069768
6595.0,6648.0,6509.0,13759,,6569.346670419265
5154.05,5160.9,5068.0,1493,,5091.544180061064
5660.1,5705.95,5580.0,1313,,5632.85332137683
10330.9,10357.1,10161.0,4098,,10222.610645371893
6815.0,6890.0,6788.0,3532,,6849.81622853483
10899.95,10971.1,10851.0,1007,,10915.806319539679
5000.0,5000.0,4899.0,1800,,4921.119201035829
4744.0,4744.0,4700.0,697,,4706.832146551496
7899.95,7958.0,7780.0,3468,,7853.32700431944
4598.0,4598.0,4556.1,4862,,4562.431698637836
7174.55,7250.0,7107.0,1792,,7180.014914296981
17640.0,17683.75,17387.2,9003,,17485.342918454808
3970.0,3995.0,3932.0,154684,,3959.530970743464
6550.0,6552.0,6350.0,7189,,6400.36701678885
6723.4,6725.95,6627.55,1418,,6650.390150996241
4585.0,4623.0,4585.0,1315,,4610.145293316922
14874.95,14930.0,14778.95,813,,14843.79820158003
11416.55,11515.0,11295.0,3714,,11400.923765050602
6049.95,6050.0,5980.0,2531,,5993.913208858168
9750.0,9855.0,9475.0,4189,,9627.104525602572
12395.0,12542.55,12350.0,1245,,12474.319741993562
4705.0,4795.0,4670.0,1299,,4745.690982372822
6756.35,6770.0,6680.0,1494,,6706.412624852246
9174.55,9174.55,9085.75,6221,,9104.886945390681
5140.0,5179.45,5125.0,3460,,5155.371493628033
7620.0,7621.0,7546.0,3189,,7561.839188517254
10975.0,11091.35,10899.15,1241,,11006.95187724485
15900.0,16316.15,15871.2,5105,,16204.094446740633
7070.0,7285.0,7070.0,3365,,7235.448152818574
10333.0,10391.25,10257.0,1322,,10318.809021906092
6335.0,6385.0,6220.0,13578,,6285.717067912285
18500.0,18606.0,18437.8,2734,,18534.156627400946
6674.75,7072.25,6674.75,16354,,6984.89207346912
17199.95,17280.0,17107.35,7122,,17191.30387464031
16789.0,16886.95,16641.1,14586,,16754.13046151457
5865.95,5865.95,5751.0,4418,,5776.939761075586
18500.0,18544.25,18250.0,1052,,18347.700994777457
9800.0,9863.0,9610.0,11055,,9706.216134784054
6645.0,6694.65,6554.3,4773,,6613.1059215805935
18666.0,18669.9,18171.9,5093,,18303.060987090204
8400.8,8552.35,8385.0,2023,,8504.483610801928
7946.7,7970.0,7712.25,2918,,7788.701776219991
4870.0,4885.0,4801.0,10686,,4826.571654779045
5259.2,5273.9,5130.0,4363,,5171.361407910995
